,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,OrderID,OrderDate,ShipDate,ShipMode,ProductID,Sales,Quantity,Discount,Profit,Category,Sub-Category,ProductName
636,CUST-0186,Rita Jefferson,Consumer,USA,South Mark,Virginia,98002,Central,ORD-43064,2023-09-26,2023-10-03,First Class,PROD-0130,1051.85,1,0.08,104.32,Furniture,Tables,Single Tables
637,CUST-0243,Terry Watts,Corporate,USA,Lisahaven,New Mexico,34455,Central,ORD-56954,2024-07-19,2024-07-24,Second Class,PROD-0131,1156.37,6,0.16,237.5,Furniture,Bookcases,Thousand Bookcases
638,CUST-0092,Louis Roberts,Corporate,USA,South Caleb,Tennessee,80043,Central,ORD-89863,2024-07-18,2024-07-19,Second Class,PROD-0131,1341.71,4,0.25,205.41,Furniture,Bookcases,Thousand Bookcases
639,CUST-0269,Billy Hodges,Consumer,USA,Brittanyville,Mississippi,41187,South,ORD-77899,2025-04-03,2025-04-13,Standard Class,PROD-0131,1052.82,8,0.16,247.97,Furniture,Bookcases,Thousand Bookcases
640,CUST-0049,Daniel May,Corporate,USA,Kiddtown,Kentucky,44709,Central,ORD-39190,2024-05-19,2024-05-22,Standard Class,PROD-0131,1457.67,5,0.3,316.06,Furniture,Bookcases,Thousand Bookcases
641,CUST-0098,Matthew Conner,Home Office,USA,Nortonstad,Vermont,92927,East,ORD-22670,2024-12-11,2024-12-17,First Class,PROD-0131,1891.31,9,0.11,288.12,Furniture,Bookcases,Thousand Bookcases
642,CUST-0060,Mr. Tyler Stevens,Consumer,USA,Jamesville,Virginia,75189,West,ORD-33952,2024-08-01,2024-08-08,Same Day,PROD-0131,1678.74,4,0.1,236.53,Furniture,Bookcases,Thousand Bookcases
643,CUST-0241,Mark Hale,Corporate,USA,East Josephberg,Connecticut,34922,West,ORD-91683,2023-09-22,2023-09-28,Second Class,PROD-0132,596.67,3,0.14,103.79,Office Supplies,Storage,Brother Storage
644,CUST-0190,Brian Campos,Corporate,USA,East Melindaton,Kentucky,56709,West,ORD-34827,2023-09-10,2023-09-20,Same Day,PROD-0132,654.65,3,0.22,170.49,Office Supplies,Storage,Brother Storage
645,CUST-0138,Julie Hinton,Home Office,USA,West Cassandraview,New Mexico,59336,Central,ORD-56712,2025-02-07,2025-02-13,Same Day,PROD-0132,893.3,1,0.1,50.5,Office Supplies,Storage,Brother Storage
646,CUST-0056,Tyler Mcbride,Consumer,USA,Lawrenceview,Iowa,11759,West,ORD-62660,2025-06-26,2025-07-03,First Class,PROD-0132,629.23,4,0.23,95.04,Office Supplies,Storage,Brother Storage
647,CUST-0197,Cynthia Parker,Corporate,USA,Debrabury,Maine,25438,Central,ORD-10449,2024-02-18,2024-02-20,Second Class,PROD-0132,336.54,2,0.18,61.66,Office Supplies,Storage,Brother Storage
648,CUST-0200,Randy Fisher,Consumer,USA,East Amy,Alabama,77022,Central,ORD-10565,2024-04-04,2024-04-08,First Class,PROD-0132,68.09,9,0.14,3.85,Office Supplies,Storage,Brother Storage
649,CUST-0172,Cassandra Good,Home Office,USA,North Russellville,Hawaii,23235,East,ORD-75893,2024-07-29,2024-08-03,Second Class,PROD-0133,1596.52,1,0.17,438.92,Furniture,Tables,Everyone Tables
650,CUST-0077,John Thompson,Corporate,USA,Lake Bradleychester,Ohio,70758,Central,ORD-32104,2024-09-11,2024-09-14,Second Class,PROD-0133,552.06,1,0.02,41.1,Furniture,Tables,Everyone Tables
651,CUST-0231,Steven Reed,Consumer,USA,Port Kimberly,Alabama,44889,East,ORD-26259,2023-11-17,2023-11-22,Standard Class,PROD-0133,1716.94,3,0.15,413.53,Furniture,Tables,Everyone Tables
652,CUST-0261,Jeffrey Moore,Home Office,USA,Justinbury,Maryland,66130,Central,ORD-71024,2023-10-18,2023-10-27,Second Class,PROD-0134,1674.19,9,0.19,265.68,Technology,Copiers,Success Copiers
653,CUST-0021,Mark Gonzales,Home Office,USA,Dakotastad,Nevada,61885,South,ORD-60508,2024-08-22,2024-08-27,Second Class,PROD-0134,460.28,10,0.11,134.17,Technology,Copiers,Success Copiers
654,CUST-0039,Susan Brown,Consumer,USA,Maymouth,Colorado,4924,Central,ORD-48385,2024-12-10,2024-12-11,Standard Class,PROD-0134,192.77,10,0.13,41.71,Technology,Copiers,Success Copiers
655,CUST-0039,Susan Brown,Consumer,USA,Maymouth,Colorado,4924,Central,ORD-91100,2025-05-03,2025-05-13,First Class,PROD-0134,1166.33,1,0.12,236.71,Technology,Copiers,Success Copiers
656,CUST-0118,Steven Arnold,Home Office,USA,Lake Jamesshire,New York,44720,West,ORD-90173,2023-09-08,2023-09-09,Standard Class,PROD-0134,1205.33,5,0.21,151.77,Technology,Copiers,Success Copiers
657,CUST-0100,Patricia Smith,Home Office,USA,Lake Eric,New Jersey,57678,East,ORD-29796,2024-09-26,2024-09-28,First Class,PROD-0134,756.12,9,0.27,128.13,Technology,Copiers,Success Copiers
658,CUST-0102,Kristin Beasley,Home Office,USA,North Scott,South Carolina,35696,South,ORD-25151,2024-07-14,2024-07-23,Same Day,PROD-0134,215.02,2,0.12,26.67,Technology,Copiers,Success Copiers
659,CUST-0298,Kara Melton,Consumer,USA,North Timothystad,South Dakota,40097,West,ORD-71567,2023-11-10,2023-11-15,Second Class,PROD-0134,508.11,8,0.18,102.97,Technology,Copiers,Success Copiers
660,CUST-0151,Robert Morris,Home Office,USA,Vaughnmouth,California,5584,South,ORD-92924,2025-02-27,2025-03-09,First Class,PROD-0134,1657.34,4,0.19,261.96,Technology,Copiers,Success Copiers
661,CUST-0057,Brittany Zhang,Consumer,USA,Lake Fred,Alabama,5310,Central,ORD-96983,2025-01-19,2025-01-24,Second Class,PROD-0135,528.63,5,0.24,45.72,Office Supplies,Binders,Eye Binders
662,CUST-0061,Jessica Brock,Corporate,USA,Gordonstad,Washington,15468,Central,ORD-46240,2024-04-25,2024-04-28,Second Class,PROD-0135,1623.06,7,0.23,142.12,Office Supplies,Binders,Eye Binders
663,CUST-0251,Walter Lynch,Corporate,USA,New Jacob,Texas,38463,West,ORD-40886,2024-05-11,2024-05-14,Same Day,PROD-0135,1740.48,1,0.12,352.72,Office Supplies,Binders,Eye Binders
664,CUST-0276,James West,Home Office,USA,Martinezfurt,West Virginia,33332,Central,ORD-28518,2024-06-03,2024-06-09,Second Class,PROD-0135,1885.34,5,0.28,124.15,Office Supplies,Binders,Eye Binders
665,CUST-0141,Megan Mitchell,Consumer,USA,North Virginiachester,South Carolina,14204,East,ORD-17439,2025-01-24,2025-01-27,Same Day,PROD-0135,644.27,7,0.08,36.53,Office Supplies,Binders,Eye Binders
666,CUST-0190,Brian Campos,Corporate,USA,East Melindaton,Kentucky,56709,West,ORD-58206,2023-12-21,2023-12-27,Same Day,PROD-0135,660.02,5,0.18,195.96,Office Supplies,Binders,Eye Binders
667,CUST-0298,Kara Melton,Consumer,USA,North Timothystad,South Dakota,40097,West,ORD-94551,2024-11-04,2024-11-07,First Class,PROD-0136,865.51,7,0.25,241.77,Furniture,Furnishings,Finally Furnishings
668,CUST-0230,Justin Hill,Corporate,USA,Lake Jon,Alaska,15170,Central,ORD-45404,2024-05-30,2024-06-08,First Class,PROD-0136,804.46,6,0.27,145.63,Furniture,Furnishings,Finally Furnishings
669,CUST-0288,Brittney Spencer,Home Office,USA,Colebury,Georgia,25281,Central,ORD-92799,2023-10-26,2023-11-01,Standard Class,PROD-0136,184.02,9,0.0,11.1,Furniture,Furnishings,Finally Furnishings
670,CUST-0279,Ryan Howard,Home Office,USA,Riddlehaven,Georgia,12375,Central,ORD-41503,2024-05-01,2024-05-11,First Class,PROD-0136,1160.85,9,0.04,139.47,Furniture,Furnishings,Finally Furnishings
671,CUST-0010,Sandra Bates,Corporate,USA,Hernandezmouth,Maryland,96553,West,ORD-75727,2024-12-11,2024-12-18,Second Class,PROD-0136,543.44,5,0.27,83.31,Furniture,Furnishings,Finally Furnishings
672,CUST-0107,Kyle Murray,Corporate,USA,Munozburgh,Alaska,8586,Central,ORD-82776,2023-10-28,2023-10-29,Standard Class,PROD-0137,1860.59,1,0.14,274.43,Furniture,Bookcases,Before Bookcases
673,CUST-0081,Michelle Wilson,Home Office,USA,East Michelle,Minnesota,32955,Central,ORD-11814,2025-08-03,2025-08-05,Standard Class,PROD-0137,1575.46,2,0.05,257.92,Furniture,Bookcases,Before Bookcases
674,CUST-0148,Ronald Nguyen,Consumer,USA,North Karenton,Mississippi,20835,South,ORD-28685,2025-05-04,2025-05-05,Second Class,PROD-0137,1930.77,5,0.18,99.7,Furniture,Bookcases,Before Bookcases
675,CUST-0098,Matthew Conner,Home Office,USA,Nortonstad,Vermont,92927,East,ORD-69723,2023-11-04,2023-11-05,First Class,PROD-0137,188.55,4,0.06,20.65,Furniture,Bookcases,Before Bookcases
676,CUST-0127,William Butler,Home Office,USA,Ryanchester,Idaho,88237,South,ORD-96431,2025-04-19,2025-04-23,Second Class,PROD-0137,131.69,9,0.09,36.65,Furniture,Bookcases,Before Bookcases
677,CUST-0148,Ronald Nguyen,Consumer,USA,North Karenton,Mississippi,20835,South,ORD-66169,2024-01-01,2024-01-10,Same Day,PROD-0138,1704.52,10,0.26,191.66,Office Supplies,Storage,Guy Storage
678,CUST-0030,Michael Tran,Corporate,USA,Leeborough,Nebraska,76193,East,ORD-22873,2023-10-25,2023-10-27,Same Day,PROD-0138,1084.51,1,0.22,238.03,Office Supplies,Storage,Guy Storage
679,CUST-0089,Thomas Jackson,Corporate,USA,Gardnerport,Illinois,96269,Central,ORD-53753,2024-08-03,2024-08-06,First Class,PROD-0138,1962.78,2,0.03,490.91,Office Supplies,Storage,Guy Storage
680,CUST-0231,Steven Reed,Consumer,USA,Port Kimberly,Alabama,44889,East,ORD-83054,2024-08-02,2024-08-12,Standard Class,PROD-0138,53.81,9,0.15,14.45,Office Supplies,Storage,Guy Storage
681,CUST-0014,Maria Delgado,Consumer,USA,Jenniferborough,Vermont,81758,South,ORD-82730,2025-08-03,2025-08-13,Second Class,PROD-0138,1344.59,10,0.1,214.46,Office Supplies,Storage,Guy Storage
682,CUST-0161,Wanda Ramirez,Corporate,USA,Darrylmouth,Michigan,16794,East,ORD-81721,2024-06-21,2024-06-28,Same Day,PROD-0138,1859.62,7,0.18,293.35,Office Supplies,Storage,Guy Storage
683,CUST-0023,Teresa Garcia,Home Office,USA,North Amanda,Utah,54178,East,ORD-94369,2023-12-26,2024-01-01,Standard Class,PROD-0138,1270.29,9,0.05,85.68,Office Supplies,Storage,Guy Storage
684,CUST-0134,Mercedes Yoder,Corporate,USA,South Amandamouth,Louisiana,77170,South,ORD-90412,2025-05-16,2025-05-22,Standard Class,PROD-0138,121.27,8,0.3,7.65,Office Supplies,Storage,Guy Storage
685,CUST-0135,Mark Lamb,Consumer,USA,South Evelyn,Alabama,97406,West,ORD-85647,2025-01-22,2025-01-31,First Class,PROD-0139,1190.97,10,0.1,331.5,Technology,Machines,Wish Machines
686,CUST-0043,Kelly Cox,Consumer,USA,Crosbyland,Illinois,48986,South,ORD-42243,2025-03-24,2025-03-31,Second Class,PROD-0139,679.14,9,0.21,157.24,Technology,Machines,Wish Machines
687,CUST-0192,Tom Massey,Consumer,USA,Sarahbury,South Carolina,84665,West,ORD-92298,2025-01-18,2025-01-25,Same Day,PROD-0139,1123.43,5,0.25,127.61,Technology,Machines,Wish Machines
688,CUST-0051,Nathan Reeves,Home Office,USA,Mclaughlinland,Alabama,1026,East,ORD-48540,2025-07-15,2025-07-19,Same Day,PROD-0139,1859.39,6,0.15,147.16,Technology,Machines,Wish Machines
689,CUST-0239,William Thomas,Consumer,USA,North Jacquelinetown,Iowa,11389,Central,ORD-37389,2024-12-15,2024-12-23,Second Class,PROD-0139,1153.06,3,0.01,306.24,Technology,Machines,Wish Machines
690,CUST-0037,Blake Harrison MD,Home Office,USA,West Douglasview,New Jersey,74946,West,ORD-55635,2025-01-06,2025-01-09,Same Day,PROD-0139,400.3,6,0.18,118.15,Technology,Machines,Wish Machines
691,CUST-0047,Sherri Chase,Corporate,USA,Lake Molly,Indiana,44604,Central,ORD-38387,2025-06-30,2025-07-01,Second Class,PROD-0139,1519.13,3,0.13,159.28,Technology,Machines,Wish Machines
692,CUST-0053,Vicki Lopez,Corporate,USA,East Debbie,California,20175,East,ORD-28081,2025-05-10,2025-05-18,First Class,PROD-0139,1767.66,7,0.1,165.61,Technology,Machines,Wish Machines
693,CUST-0296,Ashley Hill,Home Office,USA,Jaimestad,Minnesota,84436,West,ORD-87601,2025-05-15,2025-05-20,Second Class,PROD-0139,943.88,5,0.02,233.67,Technology,Machines,Wish Machines
694,CUST-0197,Cynthia Parker,Corporate,USA,Debrabury,Maine,25438,Central,ORD-74714,2024-11-27,2024-12-04,Same Day,PROD-0140,1439.48,2,0.1,292.22,Furniture,Chairs,So Chairs
695,CUST-0050,Preston Anderson,Corporate,USA,Carrieport,South Carolina,56153,West,ORD-20184,2025-05-07,2025-05-12,First Class,PROD-0140,1426.53,2,0.08,366.84,Furniture,Chairs,So Chairs
696,CUST-0188,Jay Stein,Consumer,USA,East Gabrielmouth,Pennsylvania,91092,East,ORD-25866,2023-11-04,2023-11-07,Standard Class,PROD-0141,1520.17,1,0.07,239.99,Technology,Accessories,Great Accessories
697,CUST-0060,Mr. Tyler Stevens,Consumer,USA,Jamesville,Virginia,75189,West,ORD-26720,2025-01-06,2025-01-11,Standard Class,PROD-0141,50.23,6,0.19,7.27,Technology,Accessories,Great Accessories
698,CUST-0225,Anthony Jones,Consumer,USA,Blackport,West Virginia,31767,Central,ORD-91578,2024-11-09,2024-11-15,First Class,PROD-0141,1011.01,2,0.05,147.52,Technology,Accessories,Great Accessories
699,CUST-0287,Richard Padilla,Consumer,USA,Lake Kevin,New York,16657,East,ORD-54373,2023-09-16,2023-09-25,First Class,PROD-0142,835.17,6,0.05,152.96,Office Supplies,Binders,Other Binders
700,CUST-0046,Jamie Phillips,Consumer,USA,Maureenshire,Massachusetts,58808,East,ORD-30779,2025-01-29,2025-02-01,Second Class,PROD-0142,1782.39,3,0.21,232.17,Office Supplies,Binders,Other Binders
701,CUST-0285,Ryan Farmer,Corporate,USA,Johnland,Mississippi,58387,East,ORD-78100,2024-12-31,2025-01-10,Standard Class,PROD-0142,555.59,3,0.22,150.45,Office Supplies,Binders,Other Binders
702,CUST-0173,Ricky Perry,Home Office,USA,West Lisa,Arizona,11327,East,ORD-19623,2023-12-11,2023-12-12,Same Day,PROD-0142,762.51,10,0.2,78.45,Office Supplies,Binders,Other Binders
703,CUST-0005,Daniel Meyer,Home Office,USA,Lake Sharonborough,New Jersey,96149,Central,ORD-80661,2025-06-30,2025-07-01,Same Day,PROD-0142,722.61,8,0.16,172.28,Office Supplies,Binders,Other Binders
704,CUST-0187,Herbert Chavez,Consumer,USA,Mortonmouth,Nevada,61592,South,ORD-72906,2023-10-12,2023-10-21,Same Day,PROD-0142,90.2,5,0.07,12.95,Office Supplies,Binders,Other Binders
705,CUST-0190,Brian Campos,Corporate,USA,East Melindaton,Kentucky,56709,West,ORD-11654,2024-11-14,2024-11-21,Same Day,PROD-0142,997.14,5,0.03,94.28,Office Supplies,Binders,Other Binders
706,CUST-0169,Sean Turner,Home Office,USA,West Rickyfort,Alaska,25485,West,ORD-63789,2025-03-19,2025-03-27,Second Class,PROD-0143,1271.35,1,0.17,366.99,Furniture,Chairs,Doctor Chairs
707,CUST-0234,Patrick Mooney,Home Office,USA,East Timothy,Kansas,85093,Central,ORD-87970,2025-06-25,2025-06-26,Second Class,PROD-0143,771.77,8,0.13,163.9,Furniture,Chairs,Doctor Chairs
708,CUST-0149,Brian Johns,Home Office,USA,North Samuelshire,Alaska,89184,South,ORD-40024,2024-12-24,2024-12-28,Standard Class,PROD-0143,707.65,2,0.09,50.37,Furniture,Chairs,Doctor Chairs
709,CUST-0232,Sherry York,Home Office,USA,New Michael,New Mexico,91723,Central,ORD-26930,2024-07-30,2024-08-07,Standard Class,PROD-0143,1812.64,1,0.2,330.36,Furniture,Chairs,Doctor Chairs
710,CUST-0235,Douglas Smith,Home Office,USA,Cherylburgh,Hawaii,93308,East,ORD-20317,2025-04-29,2025-05-06,First Class,PROD-0143,1630.32,3,0.08,297.85,Furniture,Chairs,Doctor Chairs
711,CUST-0163,Heather Howard,Corporate,USA,Port Lisaburgh,New Mexico,47451,South,ORD-56769,2024-04-08,2024-04-17,First Class,PROD-0143,1993.99,3,0.26,176.0,Furniture,Chairs,Doctor Chairs
712,CUST-0214,Jessica Kennedy,Consumer,USA,Amychester,Indiana,52650,South,ORD-85199,2023-09-29,2023-10-05,First Class,PROD-0143,114.24,9,0.27,24.56,Furniture,Chairs,Doctor Chairs
713,CUST-0069,Robert Robertson,Corporate,USA,Stephenshire,Arkansas,8568,East,ORD-94172,2024-07-19,2024-07-22,Second Class,PROD-0143,1740.36,1,0.2,256.61,Furniture,Chairs,Doctor Chairs
714,CUST-0076,Kristen Spencer,Corporate,USA,Beckerberg,Ohio,63673,West,ORD-82898,2024-10-21,2024-10-26,Same Day,PROD-0144,1909.32,9,0.26,485.1,Technology,Phones,Pressure Phones
715,CUST-0293,Darryl Contreras,Home Office,USA,Jackshire,Oregon,19059,Central,ORD-89900,2025-01-10,2025-01-15,First Class,PROD-0144,1125.25,10,0.22,115.69,Technology,Phones,Pressure Phones
716,CUST-0039,Susan Brown,Consumer,USA,Maymouth,Colorado,4924,Central,ORD-38714,2024-08-11,2024-08-18,Second Class,PROD-0144,1494.71,3,0.3,302.75,Technology,Phones,Pressure Phones
717,CUST-0238,Christina Jones,Consumer,USA,Tracyland,Arkansas,90030,East,ORD-93534,2023-12-09,2023-12-15,First Class,PROD-0144,1069.28,6,0.08,235.87,Technology,Phones,Pressure Phones
718,CUST-0243,Terry Watts,Corporate,USA,Lisahaven,New Mexico,34455,Central,ORD-55327,2025-07-08,2025-07-18,Second Class,PROD-0145,858.85,7,0.07,90.35,Technology,Copiers,Skin Copiers
719,CUST-0084,Jay Thompson,Corporate,USA,Patrickmouth,Massachusetts,68044,Central,ORD-26075,2023-12-17,2023-12-22,First Class,PROD-0145,673.93,7,0.29,171.22,Technology,Copiers,Skin Copiers
720,CUST-0162,Julie Daniels,Consumer,USA,Romerofort,Texas,70861,South,ORD-91959,2025-02-08,2025-02-18,Standard Class,PROD-0145,972.16,4,0.21,59.76,Technology,Copiers,Skin Copiers
721,CUST-0049,Daniel May,Corporate,USA,Kiddtown,Kentucky,44709,Central,ORD-33896,2024-07-08,2024-07-10,First Class,PROD-0146,1218.92,6,0.23,269.67,Furniture,Furnishings,Federal Furnishings
722,CUST-0247,Carlos Moss,Home Office,USA,Rasmussenmouth,West Virginia,3464,West,ORD-89325,2024-03-22,2024-03-26,Second Class,PROD-0146,1975.8,3,0.22,551.38,Furniture,Furnishings,Federal Furnishings
723,CUST-0160,Angela Robbins,Home Office,USA,Herrerafurt,Rhode Island,53721,South,ORD-96915,2024-04-10,2024-04-19,Standard Class,PROD-0146,1568.94,4,0.07,411.13,Furniture,Furnishings,Federal Furnishings
724,CUST-0284,Michael Brown,Consumer,USA,Garciatown,Florida,5927,East,ORD-58112,2024-07-10,2024-07-20,Same Day,PROD-0146,1286.46,2,0.16,100.78,Furniture,Furnishings,Federal Furnishings
725,CUST-0235,Douglas Smith,Home Office,USA,Cherylburgh,Hawaii,93308,East,ORD-32558,2025-07-29,2025-08-02,First Class,PROD-0146,1986.13,8,0.15,344.18,Furniture,Furnishings,Federal Furnishings
726,CUST-0188,Jay Stein,Consumer,USA,East Gabrielmouth,Pennsylvania,91092,East,ORD-35866,2024-10-19,2024-10-21,Same Day,PROD-0147,169.12,6,0.02,21.09,Technology,Copiers,Toward Copiers
727,CUST-0268,Savannah Hayden,Consumer,USA,South Jamesburgh,Illinois,87950,South,ORD-17955,2024-05-14,2024-05-21,Same Day,PROD-0147,469.14,6,0.01,133.22,Technology,Copiers,Toward Copiers
728,CUST-0062,Sarah Sutton,Corporate,USA,Williamshaven,South Dakota,42918,Central,ORD-79726,2025-01-18,2025-01-28,Second Class,PROD-0147,1246.85,4,0.2,286.2,Technology,Copiers,Toward Copiers
729,CUST-0228,Daniel Wells,Consumer,USA,Russostad,South Dakota,798,Central,ORD-92298,2025-08-13,2025-08-20,First Class,PROD-0147,164.01,6,0.1,33.49,Technology,Copiers,Toward Copiers
730,CUST-0219,Susan Bowman,Consumer,USA,Lake Joel,Vermont,65406,East,ORD-85534,2023-09-29,2023-09-30,Standard Class,PROD-0148,1069.26,6,0.11,135.97,Furniture,Tables,Weight Tables
731,CUST-0016,Dr. Mary Andersen MD,Corporate,USA,Port Sarahmouth,Pennsylvania,78603,Central,ORD-11220,2025-01-04,2025-01-10,Second Class,PROD-0148,1347.31,6,0.28,351.66,Furniture,Tables,Weight Tables
732,CUST-0053,Vicki Lopez,Corporate,USA,East Debbie,California,20175,East,ORD-41910,2024-07-15,2024-07-23,First Class,PROD-0148,588.42,6,0.06,148.62,Furniture,Tables,Weight Tables
733,CUST-0090,Jason Harris,Corporate,USA,Larsonmouth,Indiana,8442,West,ORD-90912,2024-07-06,2024-07-11,Standard Class,PROD-0148,237.75,8,0.19,58.44,Furniture,Tables,Weight Tables
734,CUST-0016,Dr. Mary Andersen MD,Corporate,USA,Port Sarahmouth,Pennsylvania,78603,Central,ORD-21988,2024-10-27,2024-11-02,First Class,PROD-0148,1893.01,3,0.28,161.44,Furniture,Tables,Weight Tables
735,CUST-0273,Mr. Gregory Kelly Jr.,Corporate,USA,New Jamesshire,Delaware,33977,West,ORD-96554,2025-04-30,2025-05-07,Second Class,PROD-0148,1719.49,8,0.02,464.48,Furniture,Tables,Weight Tables
736,CUST-0086,Rebecca Mejia,Consumer,USA,North Joanne,New Jersey,6307,Central,ORD-72288,2024-11-26,2024-12-06,Standard Class,PROD-0148,766.08,3,0.25,146.61,Furniture,Tables,Weight Tables
737,CUST-0033,Daniel Collins,Corporate,USA,New Michael,New York,95902,Central,ORD-48752,2023-11-05,2023-11-11,Second Class,PROD-0149,1924.04,7,0.23,393.97,Office Supplies,Paper,Hope Paper
738,CUST-0236,Chad Warren,Corporate,USA,North Nicole,Georgia,12887,West,ORD-29838,2023-09-24,2023-09-29,Standard Class,PROD-0149,949.2,8,0.28,79.6,Office Supplies,Paper,Hope Paper
739,CUST-0074,Ashley Garza MD,Home Office,USA,East Daniel,Missouri,6904,West,ORD-21826,2024-04-05,2024-04-13,Standard Class,PROD-0149,793.2,10,0.02,95.05,Office Supplies,Paper,Hope Paper
740,CUST-0014,Maria Delgado,Consumer,USA,Jenniferborough,Vermont,81758,South,ORD-19915,2023-10-10,2023-10-20,Same Day,PROD-0150,892.64,8,0.27,250.35,Furniture,Tables,Majority Tables
741,CUST-0047,Sherri Chase,Corporate,USA,Lake Molly,Indiana,44604,Central,ORD-15531,2025-02-21,2025-03-01,First Class,PROD-0150,1286.83,3,0.17,303.81,Furniture,Tables,Majority Tables
742,CUST-0085,Amanda Hall,Corporate,USA,North Kentberg,Kentucky,82400,East,ORD-99468,2024-05-23,2024-05-24,Standard Class,PROD-0150,1859.48,6,0.04,420.1,Furniture,Tables,Majority Tables
743,CUST-0220,Kayla Griffin,Corporate,USA,Diazchester,Missouri,87097,West,ORD-23776,2025-06-29,2025-07-02,First Class,PROD-0150,69.75,8,0.26,11.72,Furniture,Tables,Majority Tables
744,CUST-0219,Susan Bowman,Consumer,USA,Lake Joel,Vermont,65406,East,ORD-30700,2025-01-21,2025-01-28,Standard Class,PROD-0150,1493.07,6,0.01,266.65,Furniture,Tables,Majority Tables
745,CUST-0236,Chad Warren,Corporate,USA,North Nicole,Georgia,12887,West,ORD-52037,2024-09-27,2024-10-05,Same Day,PROD-0150,451.24,8,0.01,76.71,Furniture,Tables,Majority Tables
